"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE"
"259","109610","에스와이","6,480","140","-2.11%","500","3,169","48,907",1.45,"23,993,319","87.57","4.66"
"260","078590","휴림에이텍","2,380","0","0.00%","200","3,166","133,007",1.42,"0","35","37.88"
"261","060590","씨티씨바이오","13,050","1,370","+11.73%","500","3,156","24,181",4.67,"3,978,117","-70.16","7.46"
"262","102940","코오롱생명과학","27,600","450","-1.60%","500","3,150","11,412",1.51,"26,416","-30.43","1.60"
"263","179290","엠아이텍","9,800","120","+1.24%","500","3,147","32,116",5.36,"172,673","17.38","25.82"
"264","389500","에스비비테크","50,700","400","+0.80%","500","3,131","6,175",1.12,"193,630","-48.75","-36.75"
"265","084110","휴온스글로벌","24,700","650","+2.70%","500","3,118","12,621",8.55,"24,723","-5.8","-12.03"
"266","035600","KG이니시스","11,170","70","-0.62%","500","3,117","27,904",8.36,"36,640","4.33","15.08"
"267","033160","엠케이전자","14,080","330","-2.29%","500","3,107","22,066",2.51,"135,735","-11.94","-2.94"
"268","200710","에이디테크놀로지","23,050","1,600","-6.49%","500","3,095","13,427",0.9,"503,851","-31.32","3.61"
"269","138580","비즈니스온","13,680","1,230","+9.88%","500","3,086","22,556",3.64,"272,227","23.51","16.84"
"270","025320","시노펙스","3,860","90","-2.28%","500","3,064","79,371",6.85,"1,386,953","37.12","8.75"
"271","199800","툴젠","38,600","400","-1.03%","500","3,057","7,919",1.31,"6,687","-17.92","N/A"
"272","382840","원준","20,000","450","-2.20%","100","3,054","15,272",0.43,"77,892","69.2","14.63"
"273","013120","동원개발","3,355","40","+1.21%","500","3,047","90,808",6.03,"150,123","3.5","8.29"
"274","230240","에치에프알","22,550","1,700","-7.01%","500","3,042","13,489",2.33,"251,215","6.02","50.63"
"275","290670","대보마그네틱","38,700","200","-0.51%","500","3,041","7,858",1.81,"33,311","21.33","N/A"
"276","099320","쎄트렉아이","33,450","1,100","+3.40%","500","3,039","9,086",1.08,"73,244","-49.78","-1.90"
"277","136480","하림","2,860","30","-1.04%","500","3,038","106,210",2.75,"313,325","9.44","1.68"
"278","090360","로보스타","31,100","700","-2.20%","500","3,032","9,750",2.06,"195,316","148.1","3.73"
"279","252990","샘씨엔에스","6,010","70","+1.18%","500","3,014","50,154",0.84,"216,432","56.7","13.82"
"280","285490","노바텍","28,350","400","-1.39%","500","2,998","10,576",2.35,"21,781","13.19","13.51"
"281","047310","파워로직스","8,380","180","+2.20%","500","2,991","35,691",3.28,"1,815,118","-9.2","-26.07"
"282","396270","넥스트칩","16,850","600","-3.44%","500","2,988","17,736",2.89,"429,539","-13.36","-75.66"
"283","424960","스마트레이더시스템","19,850","850","-4.11%","500","2,980","15,012",0.84,"673,312","-30.82","866.50"
"284","101730","위메이드맥스","8,940","510","+6.05%","500","2,977","33,295",0.85,"366,068","27.42","50.80"
"285","241710","코스메카코리아","27,750","550","+2.02%","500","2,964","10,680",5.66,"163,026","26.13","1.84"
"286","205470","휴마시스","2,290","10","-0.43%","100","2,963","129,375",3.61,"2,040,856","-4.33","66.56"
"287","061970","LB세미콘","6,760","160","-2.31%","500","2,960","43,785",2.18,"184,228","31.44","16.16"
"288","102710","이엔에프테크놀로지","20,700","150","-0.72%","500","2,958","14,288",11.43,"29,331","14.83","13.14"
"289","036030","케이티알파","6,000","270","+4.71%","1,000","2,941","49,019",1.35,"363,806","17.39","5.42"
"290","126700","하이비젼시스템","19,650","200","-1.01%","500","2,936","14,942",9.96,"188,886","8.86","12.65"
"291","048530","인트론바이오","8,590","250","-2.83%","500","2,934","34,151",5.51,"414,469","-33.95","5.51"
"292","078150","HB테크놀러지","3,415","15","+0.44%","500","2,932","85,853",4.15,"4,488,012","5.76","14.09"
"293","334970","프레스티지바이오로직스","4,780","10","+0.21%","500","2,921","61,108",38.69,"127,024","-5.54","-44.30"
"294","005160","동국산업","5,360","30","-0.56%","1,000","2,908","54,244",4.27,"93,738","-18.61","1.62"
"295","217330","싸이토젠","15,650","330","-2.07%","500","2,904","18,557",3.32,"14,449","-17.14","N/A"
"296","003800","에이스침대","26,000","100","-0.38%","1,000","2,883","11,090",3.01,"302","6.18","9.24"
"297","041190","우리기술투자","3,415","30","-0.87%","500","2,869","84,000",3.52,"146,400","-1.72","-58.18"
"298","161580","필옵틱스","12,310","30","-0.24%","500","2,866","23,282",0.94,"1,135,941","-18.65","1.85"
"299","054210","이랜텍","11,300","230","-1.99%","500","2,858","25,291",3.72,"95,781","13.53","23.01"
"300","051360","토비스","17,550","550","+3.24%","500","2,855","16,267",8.59,"178,629","87.31","-2.72"
"301","090710","휴림로봇","1,740","26","-1.47%","200","2,850","163,776",6.06,"2,402,082","-12.25","-25.80"
"302","441270","파인엠텍","7,820","100","-1.26%","500","2,848","36,421",1.26,"79,737","-27.15","N/A"
"303","115450","HLB테라퓨틱스","3,870","45","-1.15%","500","2,837","73,307",5.14,"213,021","-56.09","-9.65"
"304","023410","유진기업","3,660","25","+0.69%","500","2,830","77,311",3.81,"69,229","4.46","3.23"
"305","053030","바이넥스","8,880","20","-0.22%","500","2,820","31,761",5.01,"119,243","20.99","6.69"
"306","031330","에스에이엠티","2,820","30","-1.05%","500","2,820","99,995",4.23,"155,295","8.03","17.17"
"307","045100","한양이엔지","15,630","60","+0.39%","500","2,813","18,000",6.23,"137,913","3.88","15.76"
"308","382800","지앤비에스 에코","37,500","1,200","+3.31%","500","2,813","7,502",10.94,"108,820","15.68","23.03"
"309","051500","CJ프레시웨이","23,650","50","-0.21%","1,000","2,808","11,872",14.48,"14,444","6.77","17.73"
"310","256840","한국비엔씨","4,120","45","-1.08%","100","2,798","67,912",4.26,"572,892","-32.96","N/A"
"311","060370","LS마린솔루션","10,760","70","+0.65%","1,000","2,791","25,938",4.36,"137,625","-41.07","-11.44"
"312","093640","케이알엠","9,550","90","+0.95%","500","2,790","29,213",0,"390,160","-14.62","-19.44"
"313","289220","자이언트스텝","12,610","470","-3.59%","500","2,790","22,122",2.33,"64,194","-13.53","-9.98"
"314","052400","코나아이","18,520","780","+4.40%","500","2,778","15,000",2.14,"114,486","9.2","24.43"
"315","214430","아이쓰리시스템","38,850","100","+0.26%","500","2,761","7,107",4.56,"75,974","30.47","8.14"
"316","265520","AP시스템","18,000","230","-1.26%","500","2,751","15,281",10.77,"64,944","4.22","35.62"
"317","143160","아이디스","25,650","400","-1.54%","500","2,749","10,716",1.73,"331,177","28.98","6.36"
"318","086390","유니테스트","12,990","440","-3.28%","500","2,745","21,134",10.76,"204,319","28.8","-3.63"
"319","114840","아이패밀리에스씨","31,900","2,400","+8.14%","500","2,744","8,601",3.57,"129,817","24.71","16.66"
"320","122640","예스티","14,400","580","-3.87%","500","2,742","19,044",3.05,"278,720","-8.5","-3.57"
"321","083930","아바코","17,740","400","-2.21%","500","2,734","15,413",5.15,"151,608","14.53","11.13"
"322","088390","이녹스","29,000","550","+1.93%","500","2,722","9,386",0.1,"43,922","37.42","7.30"
"323","030960","양지사","17,010","70","+0.41%","500","2,718","15,980",0.09,"135,898","-180.96","-2.19"
"324","092040","아미코젠","13,740","750","-5.18%","500","2,714","19,755",5.25,"683,923","-9.48","-29.70"
"325","330860","네패스아크","22,250","950","-4.09%","500","2,711","12,184",2.41,"51,576","62.15","11.23"
"326","042000","카페24","12,030","250","-2.04%","500","2,706","22,497",13.92,"72,477","-9.8","-19.59"
"327","114810","한솔아이원스","9,220","280","-2.95%","500","2,706","29,352",1.74,"62,496","15.16","24.39"
"328","278650","HLB바이오스텝","3,435","65","-1.86%","100","2,700","78,600",0.81,"776,798","-85.88","-4.51"
"329","017890","한국알콜","12,450","230","+1.88%","500","2,690","21,606",2.39,"108,524","15.02","6.96"
"330","123860","아나패스","22,800","150","-0.65%","500","2,687","11,784",1.6,"54,873","-17.74","-30.44"
"331","100790","미래에셋벤처투자","4,960","30","-0.60%","1,000","2,687","54,167",1.04,"92,595","6.76","20.62"
"332","036890","진성티이씨","11,950","100","-0.83%","500","2,687","22,482",8.32,"308,007","5.42","24.04"
"333","034810","해성산업","8,250","110","-1.32%","500","2,686","32,557",0.75,"17,597","22.73","3.40"
"334","220100","퓨쳐켐","12,140","450","+3.85%","500","2,683","22,102",1.99,"338,083","-20.82","-22.73"
"335","027360","아주IB투자","2,215","35","-1.56%","500","2,676","120,823",0.63,"92,901","18.77","0.82"
"336","089030","테크윙","7,160","230","-3.11%","500","2,675","37,354",6.08,"261,473","35.98","14.54"
"337","182360","큐브엔터","19,180","530","+2.84%","500","2,648","13,805",5.48,"108,372","31.14","16.49"
"338","143240","사람인","22,650","1,050","+4.86%","500","2,644","11,674",27.38,"55,406","11.3","18.11"
"339","246710","티앤알바이오팹","12,460","180","-1.42%","500","2,641","21,199",3.36,"30,621","-25.33","-25.41"
"340","126600","BGF에코머티리얼즈","4,885","40","-0.81%","500","2,640","54,033",1.31,"96,049","-29.08","16.11"
"341","900250","크리스탈신소재","2,750","30","-1.08%","0","2,637","95,891",30.94,"4,454,562","14.18","4.05"
"342","018310","삼목에스폼","17,850","40","+0.22%","500","2,624","14,700",1.65,"18,715","3.63","14.25"
"343","317330","덕산테코피아","14,270","330","-2.26%","500","2,622","18,377",0.67,"45,204","39.2","8.91"
"344","226950","올릭스","19,040","560","-2.86%","500","2,615","13,734",3.78,"173,502","-16.51","-46.18"
"345","032620","유비케어","5,000","20","-0.40%","500","2,610","52,197",1.41,"55,404","-555.56","3.06"
"346","038540","상상인","4,700","35","+0.75%","1,000","2,600","55,328",5.11,"215,918","-6.55","6.55"
"347","370090","퓨런티어","31,750","1,500","-4.51%","500","2,598","8,182",1.36,"434,420","32.01","7.74"
"348","067080","대화제약","13,790","40","+0.29%","500","2,567","18,617",2.58,"1,549,298","168.17","1.42"
"349","123040","엠에스오토텍","5,620","10","+0.18%","500","2,566","45,658",2.25,"240,893","4.75","26.85"
"350","086890","이수앱지스","7,730","10","-0.13%","500","2,565","33,183",1.38,"171,734","-54.06","-10.63"
"351","121800","비덴트","3,320","0","0.00%","500","2,563","77,202",1.41,"0","-2.08","N/A"
"352","064260","다날","3,715","80","-2.11%","500","2,561","68,949",7.67,"197,828","-23.51","-4.64"
"353","234920","자이글","18,900","1,350","-6.67%","500","2,557","13,531",0.2,"150,904","-36.70","-8.56"
"354","397030","에이프릴바이오","23,850","950","+4.15%","1,000","2,553","10,705",0.51,"201,037","-23.57","-14.18"
"355","036200","유니셈","8,320","280","-3.26%","500","2,551","30,664",5.65,"172,192","12.53","10.24"
"356","030530","원익홀딩스","3,280","70","-2.09%","500","2,533","77,238",5.44,"82,257","4.83","9.96"
"357","950140","잉글우드랩","12,620","670","+5.61%","0","2,507","19,868",13.52,"305,454","17.77","8.35"
"358","041020","폴라리스오피스","5,000","160","-3.10%","500","2,486","49,725",1.82,"1,873,352","10.85","25.05"
"359","900290","GRT","3,690","180","+5.13%","0","2,486","67,375",78.76,"770,437","4.08","7.03"
"360","131400","이브이첨단소재","4,170","5","-0.12%","500","2,468","59,194",3.26,"627,866","17.38","-17.59"
"361","356860","티엘비","25,100","1,050","-4.02%","500","2,468","9,833",0.39,"129,044","14.14","31.25"
"362","208370","셀바스헬스케어","9,600","450","+4.92%","500","2,465","25,681",1.25,"3,771,616","109.09","8.70"
"363","263720","디앤씨미디어","20,050","450","-2.20%","500","2,461","12,275",0.74,"34,883","52.21","8.65"
"364","418420","라온텍","8,330","300","-3.48%","100","2,457","29,497",1.1,"398,744","396.67","8.82"
"365","096040","이트론","271","0","0.00%","200","2,456","906,131",3.94,"0","-10.04","-43.06"
"366","110990","디아이티","12,980","450","+3.59%","100","2,453","18,900",2.26,"995,266","29.84","5.36"
"367","268600","셀리버리","6,680","0","0.00%","500","2,449","36,668",2.17,"0","-3.50","-175.42"
"368","277880","티에스아이","12,120","410","-3.27%","500","2,443","20,156",1.02,"92,101","-21.68","7.34"
"369","144960","뉴파워프라즈마","5,570","20","-0.36%","100","2,434","43,693",5.95,"63,862","10.31","11.79"
"370","083790","CG인바이츠","3,160","40","-1.25%","500","2,430","76,894",5.09,"99,490","-4.51","-12.05"
"371","315640","딥노이드","26,050","1,700","-6.13%","500","2,427","9,317",0.95,"720,632","-47.28","-44.99"
"372","051370","인터플렉스","10,340","240","-2.27%","500","2,412","23,327",5.06,"46,955","17.15","8.12"
"373","057680","티사이언티픽","3,565","35","-0.97%","500","2,402","67,378",3.29,"286,617","-14.15","N/A"
"374","042520","한스바이오메드","19,690","1,010","-4.88%","500","2,386","12,116",2.71,"213,657","-21.50","13.65"
"375","226330","신테카바이오","15,680","510","-3.15%","500","2,371","15,124",0,"640,926","-18.85","-15.25"
"376","045970","코아시아","9,000","560","-5.86%","500","2,368","26,315",2.71,"423,263","-7.15","-33.73"
"377","104460","디와이피엔에프","22,000","100","+0.46%","500","2,357","10,714",1.52,"28,172","-55.84","-11.04"
"378","174900","앱클론","15,350","680","-4.24%","500","2,357","15,352",8.89,"205,008","-31.98","-33.07"
"379","036560","영풍정밀","14,950","300","+2.05%","500","2,355","15,750",11.52,"187,924","10.43","4.70"
"380","168360","펨트론","22,000","900","-3.93%","500","2,342","10,644",7.49,"351,205","40.52","27.98"
"381","262260","에이프로","16,170","60","+0.37%","500","2,338","14,462",3.28,"122,834","23.20","-2.57"
"382","211270","AP위성","15,480","780","+5.31%","500","2,335","15,082",2.85,"4,534,861","86.00","4.90"
"383","419530","SAMG엔터","27,150","1,600","+6.26%","500","2,332","8,591",5.03,"370,763","-7.68","N/A"
"384","235980","메드팩토","11,060","640","-5.47%","500","2,332","21,081",5.25,"256,257","-5.24","-94.26"
"385","045390","대아티아이","3,305","5","+0.15%","100","2,329","70,473",5.11,"1,400,103","26.23","7.83"
"386","293780","압타바이오","10,400","150","-1.42%","500","2,319","22,299",2.17,"76,496","-20.72","-18.53"
"387","214260","라파스","26,700","1,250","-4.47%","500","2,311","8,657",0,"105,415","-31.08","-18.25"
"388","318020","포인트모바일","18,100","0","0.00%","100","2,292","12,662",0.28,"0","57.46","-5.71"
"389","080420","모다이노칩","2,865","0","0.00%","500","2,284","79,722",0.14,"13,037","-28.94","-0.02"
"390","171090","선익시스템","24,250","500","-2.02%","500","2,274","9,377",1.61,"145,439","-25.18","-4.06"
"391","355390","크라우드웍스","56,800","1,600","+2.90%","1,000","2,267","3,991",2.25,"353,762","N/A","97.06"
"392","078070","유비쿼스홀딩스","12,100","50","-0.41%","500","2,262","18,697",3.66,"10,132","13.91","6.39"
"393","166480","코아스템켐온","6,850","230","+3.47%","500","2,252","32,870",0.62,"51,039","-13.70","-6.76"
"394","089600","나스미디어","19,450","270","+1.41%","500","2,250","11,568",6.2,"41,306","10.39","13.68"
"395","146320","비씨엔씨","17,620","270","-1.51%","500","2,248","12,760",0.85,"35,109","39.68","19.46"
"396","110790","크리스에프앤씨","19,160","90","+0.47%","1,000","2,245","11,715",2.64,"5,007","3.19","8.57"
"397","043610","지니뮤직","3,855","20","-0.52%","500","2,240","58,115",1.76,"1,515,226","21.66","11.85"
"398","036800","나이스정보통신","22,400","100","-0.44%","500","2,240","10,000",23.67,"7,015","6.17","13.83"
"399","150840","인트로메딕","5,850","0","0.00%","100","2,237","38,234",0.35,"0","-8.53","-102.45"
"400","149950","아바텍","14,330","60","-0.42%","500","2,237","15,608",0.78,"1,332","-220.46","-3.11"
"401","042420","네오위즈홀딩스","25,250","1,050","-3.99%","500","2,236","8,857",3.02,"35,508","-8.18","-18.14"
"402","065510","휴비츠","18,380","270","-1.45%","500","2,231","12,136",3.47,"128,336","14.19","17.88"
"403","389020","자람테크놀로지","35,850","1,700","-4.53%","500","2,222","6,198",1.47,"148,066","-185.75","3.33"
"404","083450","GST","23,750","750","-3.06%","500","2,213","9,318",8.63,"32,884","5.63","27.46"
"405","418250","시큐레터","27,950","1,600","-5.41%","500","2,211","7,912",0.09,"4,365,377","-33.35","-90.78"
"406","083650","비에이치아이","7,100","60","-0.84%","500","2,197","30,944",0.82,"191,730","-18.25","-33.65"
"407","046440","KG모빌리언스","5,650","110","-1.91%","500","2,194","38,826",3.9,"222,967","10.05","9.41"
"408","388870","파로스아이바이오","16,900","550","-3.15%","500","2,183","12,919",0.3,"1,078,073","-11.37","101.81"
"409","078020","이베스트투자증권","3,930","15","+0.38%","5,000","2,180","55,481",0.73,"63,274","22.33","3.22"
"410","314130","지놈앤컴퍼니","15,400","490","-3.08%","500","2,172","14,103",0.78,"29,071","-5.62","-54.56"
"411","138610","나이벡","21,800","50","-0.23%","500","2,171","9,957",1.64,"98,971","-32.78","-11.81"
"412","225530","보광산업","5,970","40","-0.67%","500","2,169","36,339",0.76,"33,121","13.82","13.94"
"413","172670","에이엘티","24,200","250","-1.02%","500","2,168","8,960",0.89,"106,453","12.46","24"
"414","024850","HLB이노베이션","3,255","15","+0.46%","500","2,165","66,507",1.87,"295,732","11.79","38.55"
"415","125210","아모그린텍","13,090","190","-1.43%","500","2,159","16,497",2.01,"226,291","17.83","23.32"
"416","194700","노바렉스","11,480","150","+1.32%","500","2,153","18,755",5.29,"193,668","12.49","12.46"
"417","190510","나무가","13,180","370","-2.73%","500","2,142","16,252",1.51,"54,035","12.27","34.51"
"418","073640","테라사이언스","2,320","260","-10.08%","100","2,133","91,937",1.91,"6,289,153","7.34","44.6"
"419","092070","디엔에프","18,390","670","-3.52%","500","2,128","11,572",2.89,"87,505","79.27","3.92"
"420","035080","그래디언트","13,700","110","-0.80%","2,500","2,127","15,528",6.41,"30,717","-55.02","74.59"
"421","037070","파세코","10,610","150","+1.43%","500","2,122","20,000",0.97,"57,134","28.99","8.84"
"422","206560","덱스터","8,340","60","-0.71%","500","2,119","25,412",0.85,"61,415","-89.68","-11.74"
"423","011040","경동제약","6,880","40","+0.58%","500","2,117","30,769",1.35,"13,055","25.29","4.7"
"424","060570","드림어스컴퍼니","3,715","185","-4.74%","500","2,112","56,860",3.57,"7,034,626","-60.90","22.04"
"425","122450","KX","4,645","5","-0.11%","500","2,106","45,336",0.61,"13,718","6.94","8.41"
"426","348150","고바이오랩","11,150","550","-4.70%","500","2,104","18,872",1,"184,728","-12.35","-26.11"
"427","091580","상신이디피","15,410","560","-3.51%","500","2,100","13,628",1.82,"78,645","6.95","21.88"
"428","063170","서울옥션","11,800","140","-1.17%","500","2,097","17,774",2.26,"41,535","-72.39","4.3"
"429","063570","한국전자금융","6,130","170","-2.70%","500","2,093","34,148",3.59,"121,597","17.82","5.04"
"430","053300","한국정보인증","5,010","10","-0.20%","500","2,093","41,776",0.73,"100,870","20.12","3.64"
"431","067000","조이시티","3,050","0","0.00%","500","2,093","68,612",4.9,"99,220","40.67","3.26"
"432","388720","유일로보틱스","23,350","400","-1.68%","500","2,087","8,938",0.51,"77,919","-55.60","-7.61"
"433","294570","쿠콘","20,350","600","-2.86%","500","2,087","10,255",2.17,"38,214","18.52","2.82"
"434","192440","슈피겐코리아","33,350","300","+0.91%","500","2,073","6,216",13.52,"5,480","4.48","8.05"
"435","038290","마크로젠","19,120","100","-0.52%","500","2,073","10,841",1.59,"14,820","-11.09","-11.71"
"436","057880","피에이치씨","1,740","0","0.00%","500","2,067","118,807",0.64,"0","-3.26","-120.4"
"437","094480","갤럭시아머니트리","5,260","130","-2.41%","500","2,063","39,230",0.87,"154,712","68.31","4.83"
"438","092730","네오팜","25,100","400","+1.62%","500","2,060","8,207",6.75,"24,409","10.41","12.5"
"439","078350","한양디지텍","13,510","770","-5.39%","500","2,060","15,244",3.21,"154,972","8.59","36.12"
"440","119830","아이텍","9,600","200","-2.04%","500","2,058","21,434",0.53,"134,813","12.52","17.84"
"441","347860","알체라","9,540","90","+0.95%","500","2,056","21,550",0.23,"236,589","-6.12","-54.47"
"442","033340","좋은사람들","2,110","0","0.00%","500","2,046","96,951",1.03,"0","15.18","-16.23"
"443","180400","DXVX","6,730","60","-0.88%","500","2,034","30,219",0.53,"61,186","-17.04","-2.25"
"444","099440","스맥","5,190","100","-1.89%","500","2,033","39,168",3.48,"2,753,039","10.02","14.53"
"445","282720","금양그린파워","16,710","760","+4.76%","500","2,025","12,120",0.3,"8,032,256","19.96","13.14"
"446","086980","쇼박스","3,225","30","-0.92%","500","2,020","62,638",0.97,"55,938","-1,612.50","-1.56"
"447","027710","팜스토리","1,812","33","-1.79%","500","2,019","111,417",1.3,"404,849","-67.11","-2.63"
"448","950170","JTC","4,005","95","-2.32%","0","2,014","50,289",7.49,"58,595","-12.96","-27.14"
"449","005860","한일사료","5,110","70","-1.35%","500","2,014","39,404",0.68,"352,739","1.88","-23.08"
"450","084990","헬릭스미스","4,840","115","+2.43%","500","2,013","41,597",8.93,"259,332","-4.67","-19.69"
"451","115960","연우","16,230","210","-1.28%","500","2,012","12,398",17.41,"17,617","-36.47","0.15"
"452","072770","율호","3,275","90","-2.67%","500","2,010","61,372",1.91,"878,798","66.84","-0.28"
"453","239890","피엔에이치테크","21,800","1,050","+5.06%","500","2,007","9,207",5.13,"244,431","42.17","31.65"
"454","048550","SM C&C","2,075","45","-2.12%","500","2,006","96,694",2.69,"323,160","76.85","5.23"
"455","036010","아비코전자","15,030","210","-1.38%","500","1,998","13,293",14.77,"91,925","-791.05","8.41"
"456","063080","컴투스홀딩스","30,200","400","+1.34%","500","1,992","6,595",4.83,"25,785","-5.03","-16.49"
"457","032820","우리기술","1,306","3","-0.23%","500","1,984","151,928",1.43,"675,184","76.82","3.87"
"458","043370","피에이치에이","9,380","210","+2.29%","500","1,970","21,000",13.72,"96,992","4.18","4.29"
"459","205100","엑셈","5,390","60","-1.10%","100","1,961","36,382",3.38,"312,633","20.26","9.59"
"460","096240","크레버스","17,260","290","-1.65%","500","1,957","11,338",1.31,"175,504","16.18","7.69"
"461","388050","지투파워","10,490","310","+3.05%","500","1,955","18,637",0.67,"698,582","72.85","3.02"
"462","389470","인벤티지랩","23,200","2,000","-7.94%","500","1,953","8,419",1.69,"789,692","-15.92","-37.23"
"463","039560","다산네트웍스","4,895","120","+2.51%","500","1,934","39,506",1.8,"5,400,925","7.23","70.57"
"464","222810","세토피아","2,580","70","+2.79%","500","1,930","74,798",0,"588,680","-3.43","-108.60"
"465","067280","멀티캠퍼스","32,500","100","-0.31%","500","1,926","5,927",5.72,"5,725","6.07","19.76"
"466","079940","가비아","14,210","30","-0.21%","500","1,923","13,536",23.06,"21,166","9.39","19.51"
"467","251630","브이원텍","12,660","560","-4.24%","500","1,920","15,163",6.33,"135,616","-602.86","-0.68"
"468","214180","헥토이노베이션","14,350","90","-0.62%","500","1,902","13,257",13.85,"30,023","6.95","21.33"
"469","382900","범한퓨얼셀","21,700","650","-2.91%","500","1,901","8,761",1.59,"51,746","223.71","3.44"
"470","018000","유니슨","1,504","46","-2.97%","500","1,899","126,296",1.82,"206,418","-13.67","-18.11"
"471","032300","한국파마","17,350","160","-0.91%","500","1,892","10,907",0.68,"15,279","-62.41","-1.91"
"472","078160","메디포스트","9,010","120","+1.35%","500","1,892","21,002",8.79,"678,017","9.89","1.81"
"473","014470","부방","3,145","15","+0.48%","500","1,889","60,052",0.44,"581,041","5.9","18.30"
"474","173130","오파스넷","15,910","700","+4.60%","500","1,887","11,860",3.02,"531,316","22.22","18.86"
"475","251370","와이엠티","11,540","60","-0.52%","500","1,883","16,314",0.87,"17,998","-106.85","-0.04"
"476","322310","오로스테크놀로지","20,100","2,200","-9.87%","500","1,883","9,367",0.19,"216,632","-80.4","-4.75"
"477","259630","엠플러스","15,300","1,090","-6.65%","500","1,879","12,282",4.55,"299,081","38.15","-28.12"
"478","317770","엑스페릭스","8,790","180","-2.01%","500","1,879","21,378",0.05,"308,035","131.19","6.74"
"479","035810","이지홀딩스","2,875","35","-1.20%","500","1,873","65,146",3.23,"62,716","21.46","2.09"
"480","073490","이노와이어리스","24,600","50","-0.20%","500","1,871","7,604",2.37,"76,569","12.72","10.78"
"481","203650","드림시큐리티","3,695","55","-1.47%","100","1,870","50,606",2.32,"10,025,945","14.32","12.18"
"482","042370","비츠로테크","7,120","20","-0.28%","500","1,865","26,200",2.37,"204,280","21","3.07"
"483","019210","와이지-원","6,090","20","+0.33%","500","1,862","30,574",13.06,"166,506","6.84","9.84"
"484","156100","엘앤케이바이오","9,340","610","-6.13%","500","1,861","19,930",3.09,"233,433","-45.56","-74.18"
"485","357230","에이치피오","8,900","140","+1.60%","500","1,857","20,862",1.15,"51,270","13.65","8.19"
"486","321550","티움바이오","7,580","120","-1.56%","500","1,856","24,483",0.6,"64,488","-5.42","-40.18"
"487","377480","마음AI","30,250","200","-0.66%","500","1,855","6,134",1.43,"501,147","-43.84","-16.88"
"488","122990","와이솔","6,570","140","+2.18%","500","1,852","28,187",3.97,"71,388","-13.44","-4.18"
"489","094820","일진파워","12,250","160","+1.32%","500","1,847","15,079",1.21,"168,095","16.58","13.17"
"490","274090","켄코아에어로스페이스","14,340","300","+2.14%","500","1,833","12,784",32.24,"138,310","52.92","10.18"
"491","104480","티케이케미칼","2,015","25","-1.23%","500","1,832","90,895",0.97,"234,044","4.37","34.07"
"492","138690","엘아이에스","2,730","0","0.00%","500","1,831","67,080",0.01,"0","-1.62","-275.65"
"493","064240","홈캐스트","5,220","70","+1.36%","500","1,829","35,038",4.02,"506,374","-31.64","N/A"
"494","215360","우리산업","20,000","20","+0.10%","500","1,826","9,132",3.74,"49,764","-28.69","-17.92"
"495","136540","윈스","13,170","60","+0.46%","500","1,826","13,864",5.33,"13,798","8.06","11.64"
"496","162300","신스틸","4,385","230","-4.98%","100","1,819","41,471",0,"5,917,574","29.43","11.50"
"497","100130","동국S&C","3,180","35","-1.09%","500","1,817","57,143",1.19,"53,944","-5.33","-2.96"
"498","024810","이화전기","899","0","0.00%","200","1,816","201,999",0.95,"0","-1.55","-34.57"
"499","090470","제이스텍","10,380","110","-1.05%","500","1,814","17,477",2.43,"158,667","7.59","20.20"
"500","290690","소룩스","18,550","600","-3.13%","100","1,812","9,766",0.13,"280,914","-157.2","-9.49"
"501","220260","켐트로스","6,800","150","-2.16%","100","1,806","26,558",2.4,"138,101","53.54","6.69"
"502","023760","한국캐피탈","572","3","-0.52%","500","1,805","315,610",0.25,"103,431","3.33","N/A"
"503","012860","모베이스전자","2,465","35","-1.40%","500","1,805","73,233",1.19,"763,923","16.01","4.52"
"504","089890","코세스","10,830","260","-2.34%","500","1,796","16,585",2.7,"85,231","25.19","14.17"
"505","950220","네오이뮨텍","1,815","24","-1.31%","0","1,794","98,867",1.77,"203,633","-3.48","-44.34"
"506","084730","팅크웨어","16,070","150","-0.92%","500","1,785","11,109",3.95,"82,700","-60.64","1.94"
"507","160980","싸이맥스","16,330","220","-1.33%","500","1,784","10,924",1.57,"37,488","21.72","5.11"
"508","363250","진시스템","25,450","2,000","-7.29%","500","1,772","6,961",2.47,"229,752","-16.11","-22.72"
"509","046210","HLB파나진","4,320","85","-1.93%","500","1,771","41,005",0.66,"101,360","100.47","7.28"
"510","047560","이스트소프트","15,530","700","-4.31%","500","1,771","11,403",0.64,"352,218","-26.64","-10.74"
"511","093520","매커스","10,950","170","-1.53%","500","1,770","16,163",16.32,"61,231","6.64","25.56"
"512","137950","제이씨케미칼","7,930","90","-1.12%","500","1,766","22,268",2.46,"142,432","11.91","14.63"
"513","175140","인포마크","10,750","40","+0.37%","500","1,762","16,388",0.49,"114,648","-19.03","-36.59"
"514","273640","와이엠텍","15,980","200","-1.24%","500","1,752","10,966",0.89,"30,830","14.61","23.50"
"515","131370","알서포트","3,280","45","-1.35%","100","1,747","53,267",19.99,"80,016","44.93","4.97"
"516","340930","유일에너테크","15,220","370","-2.37%","500","1,745","11,468",0.4,"29,855","190.25","27.38"
"517","121440","골프존뉴딘홀딩스","4,060","10","+0.25%","500","1,739","42,837",2.52,"137,992","2.75","13.58"
